case:concept:name,concept:name,org:resource,time:timestamp,lifecycle:transition 
272,A_PREACCEPTED,112,2021-01-05 02:06:54,COMPLETE
279,A_SUBMITTED,112,2021-01-05 02:15:18,COMPLETE
279,A_PARTLYSUBMITTED,112,2021-01-05 02:15:18,COMPLETE
269,A_DECLINED,112,2021-01-05 02:26:47,COMPLETE
280,A_SUBMITTED,112,2021-01-05 02:36:06,COMPLETE
280,A_PARTLYSUBMITTED,112,2021-01-05 02:36:06,COMPLETE
281,A_SUBMITTED,112,2021-01-05 02:56:12,COMPLETE
281,A_PARTLYSUBMITTED,112,2021-01-05 02:56:12,COMPLETE
271,A_PREACCEPTED,11119,2021-01-05 03:03:13,COMPLETE
274,A_DECLINED,11120,2021-01-05 03:10:49,COMPLETE
276,A_DECLINED,112,2021-01-05 03:14:04,COMPLETE
282,A_SUBMITTED,112,2021-01-05 03:17:49,COMPLETE
282,A_PARTLYSUBMITTED,112,2021-01-05 03:17:49,COMPLETE
283,A_SUBMITTED,112,2021-01-05 03:39:11,COMPLETE
283,A_PARTLYSUBMITTED,112,2021-01-05 03:39:11,COMPLETE
284,A_SUBMITTED,112,2021-01-05 03:59:13,COMPLETE
284,A_PARTLYSUBMITTED,112,2021-01-05 03:59:13,COMPLETE
277,A_PREACCEPTED,112,2021-01-05 04:05:55,COMPLETE
285,A_SUBMITTED,112,2021-01-05 04:19:21,COMPLETE
285,A_PARTLYSUBMITTED,112,2021-01-05 04:19:21,COMPLETE
279,A_PREACCEPTED,10863,2021-01-05 04:39:00,COMPLETE
286,A_SUBMITTED,112,2021-01-05 04:40:45,COMPLETE
286,A_PARTLYSUBMITTED,112,2021-01-05 04:40:45,COMPLETE
27,A_CANCELLED,112,2021-01-05 04:52:29,COMPLETE
110,A_FINALIZED,10913,2021-01-05 05:02:06,COMPLETE
287,A_SUBMITTED,112,2021-01-05 05:02:23,COMPLETE
287,A_PARTLYSUBMITTED,112,2021-01-05 05:02:23,COMPLETE
288,A_SUBMITTED,112,2021-01-05 05:22:38,COMPLETE
288,A_PARTLYSUBMITTED,112,2021-01-05 05:22:38,COMPLETE
289,A_SUBMITTED,112,2021-01-05 05:43:27,COMPLETE
289,A_PARTLYSUBMITTED,112,2021-01-05 05:43:27,COMPLETE
280,A_FINALIZED,11000,2021-01-05 05:46:11,COMPLETE
290,A_SUBMITTED,112,2021-01-05 06:04:49,COMPLETE
290,A_PARTLYSUBMITTED,112,2021-01-05 06:04:49,COMPLETE
283,A_PREACCEPTED,112,2021-01-05 06:09:55,COMPLETE
281,A_PREACCEPTED,112,2021-01-05 06:20:43,COMPLETE
278,A_DECLINED,112,2021-01-05 06:24:19,COMPLETE
291,A_SUBMITTED,112,2021-01-05 06:26:49,COMPLETE
291,A_PARTLYSUBMITTED,112,2021-01-05 06:26:49,COMPLETE
285,A_FINALIZED,10629,2021-01-05 06:44:00,COMPLETE
292,A_SUBMITTED,112,2021-01-05 06:47:35,COMPLETE
292,A_PARTLYSUBMITTED,112,2021-01-05 06:47:35,COMPLETE
293,A_SUBMITTED,112,2021-01-05 07:08:46,COMPLETE
293,A_PARTLYSUBMITTED,112,2021-01-05 07:08:46,COMPLETE
290,A_PREACCEPTED,112,2021-01-05 07:12:43,COMPLETE
282,A_DECLINED,112,2021-01-05 07:17:51,COMPLETE
294,A_SUBMITTED,112,2021-01-05 07:29:00,COMPLETE
294,A_PARTLYSUBMITTED,112,2021-01-05 07:29:00,COMPLETE
286,A_DECLINED,10982,2021-01-05 07:31:16,COMPLETE
287,A_CANCELLED,112,2021-01-05 07:41:01,COMPLETE
295,A_SUBMITTED,112,2021-01-05 07:50:30,COMPLETE
295,A_PARTLYSUBMITTED,112,2021-01-05 07:50:30,COMPLETE
284,A_DECLINED,112,2021-01-05 07:52:57,COMPLETE
292,A_DECLINED,10863,2021-01-05 08:06:02,COMPLETE
3,A_ACCEPTED,10939,2021-01-05 08:06:05,COMPLETE
296,A_SUBMITTED,112,2021-01-05 08:10:23,COMPLETE
296,A_PARTLYSUBMITTED,112,2021-01-05 08:10:23,COMPLETE
289,A_PREACCEPTED,10939,2021-01-05 08:28:51,COMPLETE
297,A_SUBMITTED,112,2021-01-05 08:31:02,COMPLETE
297,A_PARTLYSUBMITTED,112,2021-01-05 08:31:02,COMPLETE
288,A_DECLINED,112,2021-01-05 08:50:44,COMPLETE
291,A_DECLINED,10932,2021-01-05 08:51:07,COMPLETE
298,A_SUBMITTED,112,2021-01-05 08:52:03,COMPLETE
298,A_PARTLYSUBMITTED,112,2021-01-05 08:52:03,COMPLETE
299,A_SUBMITTED,112,2021-01-05 09:13:25,COMPLETE
299,A_PARTLYSUBMITTED,112,2021-01-05 09:13:25,COMPLETE
295,A_PREACCEPTED,112,2021-01-05 09:31:57,COMPLETE
131,A_DECLINED,11189,2021-01-05 09:33:10,COMPLETE
300,A_SUBMITTED,112,2021-01-05 09:34:15,COMPLETE
300,A_PARTLYSUBMITTED,112,2021-01-05 09:34:15,COMPLETE
19,A_CANCELLED,112,2021-01-05 09:43:40,COMPLETE
301,A_SUBMITTED,112,2021-01-05 09:55:05,COMPLETE
301,A_PARTLYSUBMITTED,112,2021-01-05 09:55:05,COMPLETE
298,A_DECLINED,10629,2021-01-05 10:02:05,COMPLETE
302,A_SUBMITTED,112,2021-01-05 10:16:58,COMPLETE
302,A_PARTLYSUBMITTED,112,2021-01-05 10:16:58,COMPLETE
303,A_SUBMITTED,112,2021-01-05 10:37:30,COMPLETE
303,A_PARTLYSUBMITTED,112,2021-01-05 10:37:30,COMPLETE
293,A_FINALIZED,11169,2021-01-05 10:37:31,COMPLETE
304,A_SUBMITTED,112,2021-01-05 10:58:48,COMPLETE
304,A_PARTLYSUBMITTED,112,2021-01-05 10:58:48,COMPLETE
296,A_CANCELLED,112,2021-01-05 11:02:33,COMPLETE
305,A_SUBMITTED,112,2021-01-05 11:19:40,COMPLETE
305,A_PARTLYSUBMITTED,112,2021-01-05 11:19:40,COMPLETE
306,A_SUBMITTED,112,2021-01-05 11:40:17,COMPLETE
306,A_PARTLYSUBMITTED,112,2021-01-05 11:40:17,COMPLETE
294,A_DECLINED,112,2021-01-05 11:50:28,COMPLETE
297,A_PREACCEPTED,112,2021-01-05 11:55:26,COMPLETE
307,A_SUBMITTED,112,2021-01-05 12:00:50,COMPLETE
307,A_PARTLYSUBMITTED,112,2021-01-05 12:00:50,COMPLETE
1,A_CANCELLED,10629,2021-01-05 12:01:51,COMPLETE
299,A_DECLINED,112,2021-01-05 12:02:30,COMPLETE
3,A_FINALIZED,10939,2021-01-05 12:14:19,COMPLETE
308,A_SUBMITTED,112,2021-01-05 12:21:51,COMPLETE
308,A_PARTLYSUBMITTED,112,2021-01-05 12:21:51,COMPLETE
300,A_DECLINED,112,2021-01-05 12:29:00,COMPLETE
59,A_DECLINED,112,2021-01-05 12:41:16,COMPLETE
309,A_SUBMITTED,112,2021-01-05 12:41:38,COMPLETE
309,A_PARTLYSUBMITTED,112,2021-01-05 12:41:38,COMPLETE
302,A_PREACCEPTED,11202,2021-01-05 12:56:34,COMPLETE
310,A_SUBMITTED,112,2021-01-05 13:02:13,COMPLETE
310,A_PARTLYSUBMITTED,112,2021-01-05 13:02:13,COMPLETE
301,A_PREACCEPTED,112,2021-01-05 13:07:37,COMPLETE
303,A_DECLINED,112,2021-01-05 13:14:27,COMPLETE
311,A_SUBMITTED,112,2021-01-05 13:22:32,COMPLETE
311,A_PARTLYSUBMITTED,112,2021-01-05 13:22:32,COMPLETE
312,A_SUBMITTED,112,2021-01-05 13:43:43,COMPLETE
312,A_PARTLYSUBMITTED,112,2021-01-05 13:43:43,COMPLETE
313,A_SUBMITTED,112,2021-01-05 14:05:45,COMPLETE
313,A_PARTLYSUBMITTED,112,2021-01-05 14:05:45,COMPLETE
304,A_DECLINED,10889,2021-01-05 14:06:05,COMPLETE
314,A_SUBMITTED,112,2021-01-05 14:27:18,COMPLETE
314,A_PARTLYSUBMITTED,112,2021-01-05 14:27:18,COMPLETE
307,A_PREACCEPTED,11120,2021-01-05 14:31:37,COMPLETE
305,A_DECLINED,112,2021-01-05 14:39:07,COMPLETE
315,A_SUBMITTED,112,2021-01-05 14:47:35,COMPLETE
315,A_PARTLYSUBMITTED,112,2021-01-05 14:47:35,COMPLETE
311,A_PREACCEPTED,112,2021-01-05 14:49:51,COMPLETE
308,A_PREACCEPTED,112,2021-01-05 15:03:05,COMPLETE
306,A_DECLINED,112,2021-01-05 15:04:32,COMPLETE
316,A_SUBMITTED,112,2021-01-05 15:08:31,COMPLETE
316,A_PARTLYSUBMITTED,112,2021-01-05 15:08:31,COMPLETE
317,A_SUBMITTED,112,2021-01-05 15:29:34,COMPLETE
317,A_PARTLYSUBMITTED,112,2021-01-05 15:29:34,COMPLETE
312,A_DECLINED,112,2021-01-05 15:38:57,COMPLETE
318,A_SUBMITTED,112,2021-01-05 15:51:20,COMPLETE
318,A_PARTLYSUBMITTED,112,2021-01-05 15:51:20,COMPLETE
139,A_ACCEPTED,10982,2021-01-05 15:53:04,COMPLETE
319,A_SUBMITTED,112,2021-01-05 16:12:31,COMPLETE
319,A_PARTLYSUBMITTED,112,2021-01-05 16:12:31,COMPLETE
310,A_DECLINED,112,2021-01-05 16:16:45,COMPLETE
309,A_DECLINED,112,2021-01-05 16:32:09,COMPLETE
320,A_SUBMITTED,112,2021-01-05 16:33:12,COMPLETE
320,A_PARTLYSUBMITTED,112,2021-01-05 16:33:12,COMPLETE
91,A_CANCELLED,112,2021-01-05 16:46:10,COMPLETE
321,A_SUBMITTED,112,2021-01-05 16:54:14,COMPLETE
321,A_PARTLYSUBMITTED,112,2021-01-05 16:54:14,COMPLETE
79,A_ACCEPTED,11003,2021-01-05 16:56:10,COMPLETE
218,A_ACCEPTED,10912,2021-01-05 17:10:41,COMPLETE
322,A_SUBMITTED,112,2021-01-05 17:14:07,COMPLETE
322,A_PARTLYSUBMITTED,112,2021-01-05 17:14:07,COMPLETE
313,A_DECLINED,112,2021-01-05 17:15:42,COMPLETE
317,A_DECLINED,11203,2021-01-05 17:23:58,COMPLETE
323,A_SUBMITTED,112,2021-01-05 17:35:23,COMPLETE
323,A_PARTLYSUBMITTED,112,2021-01-05 17:35:23,COMPLETE
316,A_DECLINED,11119,2021-01-05 17:45:10,COMPLETE
314,A_DECLINED,112,2021-01-05 17:48:25,COMPLETE
324,A_SUBMITTED,112,2021-01-05 17:55:47,COMPLETE
324,A_PARTLYSUBMITTED,112,2021-01-05 17:55:47,COMPLETE
315,A_DECLINED,112,2021-01-05 18:14:39,COMPLETE
325,A_SUBMITTED,112,2021-01-05 18:16:50,COMPLETE
325,A_PARTLYSUBMITTED,112,2021-01-05 18:16:50,COMPLETE
117,A_CANCELLED,112,2021-01-05 18:36:21,COMPLETE
326,A_SUBMITTED,112,2021-01-05 18:37:06,COMPLETE
326,A_PARTLYSUBMITTED,112,2021-01-05 18:37:06,COMPLETE
218,A_FINALIZED,10912,2021-01-05 18:43:32,COMPLETE
319,A_PREACCEPTED,11119,2021-01-05 18:53:34,COMPLETE
327,A_SUBMITTED,112,2021-01-05 18:57:40,COMPLETE
327,A_PARTLYSUBMITTED,112,2021-01-05 18:57:40,COMPLETE
321,A_DECLINED,10228,2021-01-05 18:58:53,COMPLETE
139,A_FINALIZED,10982,2021-01-05 19:11:36,COMPLETE
328,A_SUBMITTED,112,2021-01-05 19:18:02,COMPLETE
328,A_PARTLYSUBMITTED,112,2021-01-05 19:18:02,COMPLETE
320,A_DECLINED,112,2021-01-05 19:26:35,COMPLETE
325,A_PREACCEPTED,112,2021-01-05 19:27:29,COMPLETE
32,A_ACCEPTED,10863,2021-01-05 19:38:43,COMPLETE
329,A_SUBMITTED,112,2021-01-05 19:38:49,COMPLETE
329,A_PARTLYSUBMITTED,112,2021-01-05 19:38:49,COMPLETE
322,A_DECLINED,112,2021-01-05 19:42:21,COMPLETE
330,A_SUBMITTED,112,2021-01-05 19:59:46,COMPLETE
330,A_PARTLYSUBMITTED,112,2021-01-05 19:59:46,COMPLETE
323,A_DECLINED,11122,2021-01-05 20:04:01,COMPLETE
328,A_DECLINED,112,2021-01-05 20:06:24,COMPLETE
318,A_DECLINED,112,2021-01-05 20:11:29,COMPLETE
331,A_SUBMITTED,112,2021-01-05 20:21:39,COMPLETE
331,A_PARTLYSUBMITTED,112,2021-01-05 20:21:39,COMPLETE
332,A_SUBMITTED,112,2021-01-05 20:42:14,COMPLETE
332,A_PARTLYSUBMITTED,112,2021-01-05 20:42:14,COMPLETE
324,A_DECLINED,11180,2021-01-05 20:44:05,COMPLETE
327,A_DECLINED,11121,2021-01-05 20:58:44,COMPLETE
333,A_SUBMITTED,112,2021-01-05 21:02:42,COMPLETE
333,A_PARTLYSUBMITTED,112,2021-01-05 21:02:42,COMPLETE
326,A_PREACCEPTED,112,2021-01-05 21:17:48,COMPLETE
334,A_SUBMITTED,112,2021-01-05 21:23:48,COMPLETE
334,A_PARTLYSUBMITTED,112,2021-01-05 21:23:48,COMPLETE
79,A_FINALIZED,11121,2021-01-05 21:35:57,COMPLETE
335,A_SUBMITTED,112,2021-01-05 21:44:03,COMPLETE
335,A_PARTLYSUBMITTED,112,2021-01-05 21:44:03,COMPLETE
38,A_ACCEPTED,10931,2021-01-05 21:51:51,COMPLETE
329,A_DECLINED,10939,2021-01-05 22:00:16,COMPLETE
336,A_SUBMITTED,112,2021-01-05 22:05:02,COMPLETE
336,A_PARTLYSUBMITTED,112,2021-01-05 22:05:02,COMPLETE
337,A_SUBMITTED,112,2021-01-05 22:27:18,COMPLETE
337,A_PARTLYSUBMITTED,112,2021-01-05 22:27:18,COMPLETE
330,A_DECLINED,112,2021-01-05 22:32:56,COMPLETE
109,A_CANCELLED,112,2021-01-05 22:42:15,COMPLETE
338,A_SUBMITTED,112,2021-01-05 22:47:29,COMPLETE
338,A_PARTLYSUBMITTED,112,2021-01-05 22:47:29,COMPLETE
332,A_PREACCEPTED,112,2021-01-05 23:03:03,COMPLETE
339,A_SUBMITTED,112,2021-01-05 23:08:30,COMPLETE
339,A_PARTLYSUBMITTED,112,2021-01-05 23:08:30,COMPLETE
334,A_DECLINED,112,2021-01-05 23:09:09,COMPLETE
340,A_SUBMITTED,112,2021-01-05 23:29:38,COMPLETE
340,A_PARTLYSUBMITTED,112,2021-01-05 23:29:38,COMPLETE
341,A_SUBMITTED,112,2021-01-05 23:49:42,COMPLETE
341,A_PARTLYSUBMITTED,112,2021-01-05 23:49:42,COMPLETE
331,A_PREACCEPTED,112,2021-01-06 00:08:49,COMPLETE
333,A_DECLINED,11000,2021-01-06 00:09:01,COMPLETE
342,A_SUBMITTED,112,2021-01-06 00:10:51,COMPLETE
342,A_PARTLYSUBMITTED,112,2021-01-06 00:10:51,COMPLETE
335,A_CANCELLED,112,2021-01-06 00:29:06,COMPLETE
336,A_DECLINED,10863,2021-01-06 00:30:55,COMPLETE
343,A_SUBMITTED,112,2021-01-06 00:32:11,COMPLETE
343,A_PARTLYSUBMITTED,112,2021-01-06 00:32:11,COMPLETE
344,A_SUBMITTED,112,2021-01-06 00:53:50,COMPLETE
344,A_PARTLYSUBMITTED,112,2021-01-06 00:53:50,COMPLETE
340,A_DECLINED,112,2021-01-06 00:57:19,COMPLETE
103,A_ACCEPTED,11169,2021-01-06 01:06:58,COMPLETE
345,A_SUBMITTED,112,2021-01-06 01:14:59,COMPLETE
345,A_PARTLYSUBMITTED,112,2021-01-06 01:14:59,COMPLETE
339,A_ACCEPTED,10912,2021-01-06 01:28:15,COMPLETE
339,A_CANCELLED,10912,2021-01-06 01:28:15,COMPLETE
346,A_SUBMITTED,112,2021-01-06 01:35:15,COMPLETE
346,A_PARTLYSUBMITTED,112,2021-01-06 01:35:15,COMPLETE
338,A_DECLINED,112,2021-01-06 01:43:14,COMPLETE
347,A_SUBMITTED,112,2021-01-06 01:56:12,COMPLETE
347,A_PARTLYSUBMITTED,112,2021-01-06 01:56:12,COMPLETE
348,A_SUBMITTED,112,2021-01-06 02:17:44,COMPLETE
348,A_PARTLYSUBMITTED,112,2021-01-06 02:17:44,COMPLETE
337,A_PREACCEPTED,11122,2021-01-06 02:21:32,COMPLETE
341,A_PREACCEPTED,112,2021-01-06 02:22:02,COMPLETE
38,A_FINALIZED,10914,2021-01-06 02:31:25,COMPLETE
349,A_SUBMITTED,112,2021-01-06 02:38:55,COMPLETE
349,A_PARTLYSUBMITTED,112,2021-01-06 02:38:55,COMPLETE
342,A_DECLINED,10881,2021-01-06 02:52:23,COMPLETE
350,A_SUBMITTED,112,2021-01-06 03:00:12,COMPLETE
350,A_PARTLYSUBMITTED,112,2021-01-06 03:00:12,COMPLETE
351,A_SUBMITTED,112,2021-01-06 03:21:43,COMPLETE
351,A_PARTLYSUBMITTED,112,2021-01-06 03:21:43,COMPLETE
343,A_DECLINED,112,2021-01-06 03:24:14,COMPLETE
346,A_DECLINED,112,2021-01-06 03:28:48,COMPLETE
347,A_PREACCEPTED,10910,2021-01-06 03:42:17,COMPLETE
352,A_SUBMITTED,112,2021-01-06 03:42:21,COMPLETE
352,A_PARTLYSUBMITTED,112,2021-01-06 03:42:21,COMPLETE
344,A_DECLINED,112,2021-01-06 03:58:44,COMPLETE
349,A_PREACCEPTED,112,2021-01-06 04:00:58,COMPLETE
353,A_SUBMITTED,112,2021-01-06 04:03:37,COMPLETE
353,A_PARTLYSUBMITTED,112,2021-01-06 04:03:37,COMPLETE
354,A_SUBMITTED,112,2021-01-06 04:24:11,COMPLETE
354,A_PARTLYSUBMITTED,112,2021-01-06 04:24:11,COMPLETE
32,A_FINALIZED,10863,2021-01-06 04:26:07,COMPLETE
351,A_PREACCEPTED,112,2021-01-06 04:32:31,COMPLETE
345,A_PREACCEPTED,112,2021-01-06 04:42:25,COMPLETE
355,A_SUBMITTED,112,2021-01-06 04:44:46,COMPLETE
355,A_PARTLYSUBMITTED,112,2021-01-06 04:44:46,COMPLETE
356,A_SUBMITTED,112,2021-01-06 05:07:28,COMPLETE
356,A_PARTLYSUBMITTED,112,2021-01-06 05:07:28,COMPLETE
348,A_DECLINED,112,2021-01-06 05:08:01,COMPLETE
357,A_SUBMITTED,112,2021-01-06 05:28:46,COMPLETE
357,A_PARTLYSUBMITTED,112,2021-01-06 05:28:46,COMPLETE
103,A_FINALIZED,11169,2021-01-06 05:34:44,COMPLETE
353,A_DECLINED,10629,2021-01-06 05:47:42,COMPLETE
358,A_SUBMITTED,112,2021-01-06 05:49:28,COMPLETE
358,A_PARTLYSUBMITTED,112,2021-01-06 05:49:28,COMPLETE
350,A_DECLINED,112,2021-01-06 06:04:24,COMPLETE
359,A_SUBMITTED,112,2021-01-06 06:09:16,COMPLETE
359,A_PARTLYSUBMITTED,112,2021-01-06 06:09:16,COMPLETE
360,A_SUBMITTED,112,2021-01-06 06:30:12,COMPLETE
360,A_PARTLYSUBMITTED,112,2021-01-06 06:30:12,COMPLETE
361,A_SUBMITTED,112,2021-01-06 06:50:45,COMPLETE
361,A_PARTLYSUBMITTED,112,2021-01-06 06:50:45,COMPLETE
355,A_PREACCEPTED,112,2021-01-06 07:01:33,COMPLETE
362,A_SUBMITTED,112,2021-01-06 07:12:29,COMPLETE
362,A_PARTLYSUBMITTED,112,2021-01-06 07:12:29,COMPLETE
363,A_SUBMITTED,112,2021-01-06 07:33:09,COMPLETE
363,A_PARTLYSUBMITTED,112,2021-01-06 07:33:09,COMPLETE
354,A_DECLINED,112,2021-01-06 07:44:40,COMPLETE
364,A_SUBMITTED,112,2021-01-06 07:54:07,COMPLETE
364,A_PARTLYSUBMITTED,112,2021-01-06 07:54:07,COMPLETE
358,A_DECLINED,10939,2021-01-06 07:59:23,COMPLETE
352,A_DECLINED,112,2021-01-06 08:07:26,COMPLETE
365,A_SUBMITTED,112,2021-01-06 08:15:30,COMPLETE
365,A_PARTLYSUBMITTED,112,2021-01-06 08:15:30,COMPLETE
366,A_SUBMITTED,112,2021-01-06 08:36:45,COMPLETE
366,A_PARTLYSUBMITTED,112,2021-01-06 08:36:45,COMPLETE
362,A_PREACCEPTED,112,2021-01-06 08:45:47,COMPLETE
356,A_DECLINED,112,2021-01-06 08:47:41,COMPLETE
367,A_SUBMITTED,112,2021-01-06 08:57:56,COMPLETE
367,A_PARTLYSUBMITTED,112,2021-01-06 08:57:56,COMPLETE
357,A_CANCELLED,112,2021-01-06 09:03:44,COMPLETE
368,A_SUBMITTED,112,2021-01-06 09:19:24,COMPLETE
368,A_PARTLYSUBMITTED,112,2021-01-06 09:19:24,COMPLETE
359,A_CANCELLED,112,2021-01-06 09:22:23,COMPLETE
93,A_ACCEPTED,11203,2021-01-06 09:39:02,COMPLETE
93,A_FINALIZED,11203,2021-01-06 09:41:48,COMPLETE
369,A_SUBMITTED,112,2021-01-06 09:41:52,COMPLETE
369,A_PARTLYSUBMITTED,112,2021-01-06 09:41:52,COMPLETE
363,A_PREACCEPTED,112,2021-01-06 10:01:00,COMPLETE
370,A_SUBMITTED,112,2021-01-06 10:03:10,COMPLETE
370,A_PARTLYSUBMITTED,112,2021-01-06 10:03:10,COMPLETE
157,A_ACCEPTED,11169,2021-01-06 10:04:44,COMPLETE
157,A_FINALIZED,11169,2021-01-06 10:21:54,COMPLETE
371,A_SUBMITTED,112,2021-01-06 10:24:51,COMPLETE
371,A_PARTLYSUBMITTED,112,2021-01-06 10:24:51,COMPLETE
207,A_CANCELLED,112,2021-01-06 10:31:58,COMPLETE
372,A_SUBMITTED,112,2021-01-06 10:45:51,COMPLETE
372,A_PARTLYSUBMITTED,112,2021-01-06 10:45:51,COMPLETE
366,A_DECLINED,112,2021-01-06 10:46:57,COMPLETE
360,A_DECLINED,10861,2021-01-06 10:50:34,COMPLETE
367,A_PREACCEPTED,112,2021-01-06 10:54:22,COMPLETE
365,A_CANCELLED,112,2021-01-06 11:00:10,COMPLETE
364,A_DECLINED,112,2021-01-06 11:00:35,COMPLETE
373,A_SUBMITTED,112,2021-01-06 11:07:29,COMPLETE
373,A_PARTLYSUBMITTED,112,2021-01-06 11:07:29,COMPLETE
361,A_PREACCEPTED,112,2021-01-06 11:27:36,COMPLETE
374,A_SUBMITTED,112,2021-01-06 11:28:26,COMPLETE
374,A_PARTLYSUBMITTED,112,2021-01-06 11:28:26,COMPLETE
41,A_DECLINED,112,2021-01-06 11:34:51,COMPLETE
368,A_PREACCEPTED,112,2021-01-06 11:35:15,COMPLETE
375,A_SUBMITTED,112,2021-01-06 11:50:22,COMPLETE
375,A_PARTLYSUBMITTED,112,2021-01-06 11:50:22,COMPLETE
376,A_SUBMITTED,112,2021-01-06 12:10:21,COMPLETE
376,A_PARTLYSUBMITTED,112,2021-01-06 12:10:21,COMPLETE
370,A_DECLINED,112,2021-01-06 12:23:39,COMPLETE
377,A_SUBMITTED,112,2021-01-06 12:31:45,COMPLETE
377,A_PARTLYSUBMITTED,112,2021-01-06 12:31:45,COMPLETE
378,A_SUBMITTED,112,2021-01-06 12:52:46,COMPLETE
378,A_PARTLYSUBMITTED,112,2021-01-06 12:52:46,COMPLETE
62,A_ACCEPTED,10861,2021-01-06 12:58:10,COMPLETE
379,A_SUBMITTED,112,2021-01-06 13:13:29,COMPLETE
379,A_PARTLYSUBMITTED,112,2021-01-06 13:13:29,COMPLETE
375,A_DECLINED,112,2021-01-06 13:30:21,COMPLETE
372,A_DECLINED,10910,2021-01-06 13:33:46,COMPLETE
380,A_SUBMITTED,112,2021-01-06 13:34:18,COMPLETE
380,A_PARTLYSUBMITTED,112,2021-01-06 13:34:18,COMPLETE
373,A_PREACCEPTED,112,2021-01-06 13:35:56,COMPLETE
371,A_PREACCEPTED,112,2021-01-06 13:46:35,COMPLETE
381,A_SUBMITTED,112,2021-01-06 13:55:02,COMPLETE
381,A_PARTLYSUBMITTED,112,2021-01-06 13:55:02,COMPLETE
369,A_PREACCEPTED,112,2021-01-06 14:07:36,COMPLETE
377,A_DECLINED,11203,2021-01-06 14:07:58,COMPLETE
382,A_SUBMITTED,112,2021-01-06 14:15:55,COMPLETE
382,A_PARTLYSUBMITTED,112,2021-01-06 14:15:55,COMPLETE
374,A_DECLINED,11003,2021-01-06 14:18:49,COMPLETE
383,A_SUBMITTED,112,2021-01-06 14:36:34,COMPLETE
383,A_PARTLYSUBMITTED,112,2021-01-06 14:36:34,COMPLETE
81,A_CANCELLED,11121,2021-01-06 14:55:42,COMPLETE
384,A_SUBMITTED,112,2021-01-06 14:58:07,COMPLETE
384,A_PARTLYSUBMITTED,112,2021-01-06 14:58:07,COMPLETE
376,A_DECLINED,112,2021-01-06 15:02:14,COMPLETE
385,A_SUBMITTED,112,2021-01-06 15:18:42,COMPLETE
385,A_PARTLYSUBMITTED,112,2021-01-06 15:18:42,COMPLETE
386,A_SUBMITTED,112,2021-01-06 15:39:50,COMPLETE
386,A_PARTLYSUBMITTED,112,2021-01-06 15:39:50,COMPLETE
62,A_FINALIZED,10861,2021-01-06 15:44:47,COMPLETE
378,A_DECLINED,112,2021-01-06 15:48:48,COMPLETE
379,A_PREACCEPTED,10881,2021-01-06 15:58:49,COMPLETE
387,A_SUBMITTED,112,2021-01-06 16:00:11,COMPLETE
387,A_PARTLYSUBMITTED,112,2021-01-06 16:00:11,COMPLETE
382,A_DECLINED,10861,2021-01-06 16:18:25,COMPLETE
388,A_SUBMITTED,112,2021-01-06 16:21:32,COMPLETE
388,A_PARTLYSUBMITTED,112,2021-01-06 16:21:32,COMPLETE
389,A_SUBMITTED,112,2021-01-06 16:41:51,COMPLETE
389,A_PARTLYSUBMITTED,112,2021-01-06 16:41:51,COMPLETE
189,A_CANCELLED,11189,2021-01-06 16:48:07,COMPLETE
383,A_DECLINED,112,2021-01-06 16:48:21,COMPLETE
390,A_SUBMITTED,112,2021-01-06 17:02:44,COMPLETE
390,A_PARTLYSUBMITTED,112,2021-01-06 17:02:44,COMPLETE
385,A_PREACCEPTED,112,2021-01-06 17:05:44,COMPLETE
391,A_SUBMITTED,112,2021-01-06 17:23:34,COMPLETE
391,A_PARTLYSUBMITTED,112,2021-01-06 17:23:34,COMPLETE
89,A_DECLINED,11122,2021-01-06 17:26:55,COMPLETE
380,A_PREACCEPTED,112,2021-01-06 17:27:24,COMPLETE
392,A_SUBMITTED,112,2021-01-06 17:44:37,COMPLETE
392,A_PARTLYSUBMITTED,112,2021-01-06 17:44:37,COMPLETE
386,A_DECLINED,112,2021-01-06 17:48:17,COMPLETE
381,A_DECLINED,112,2021-01-06 17:49:09,COMPLETE
242,A_ACCEPTED,10880,2021-01-06 17:50:11,COMPLETE
242,A_FINALIZED,10609,2021-01-06 17:50:11,COMPLETE
384,A_DECLINED,112,2021-01-06 17:51:40,COMPLETE
393,A_SUBMITTED,112,2021-01-06 18:06:21,COMPLETE
393,A_PARTLYSUBMITTED,112,2021-01-06 18:06:21,COMPLETE
388,A_CANCELLED,112,2021-01-06 18:07:42,COMPLETE
391,A_PREACCEPTED,112,2021-01-06 18:16:10,COMPLETE
394,A_SUBMITTED,112,2021-01-06 18:28:05,COMPLETE
394,A_PARTLYSUBMITTED,112,2021-01-06 18:28:05,COMPLETE
387,A_PREACCEPTED,112,2021-01-06 18:32:28,COMPLETE
99,A_CANCELLED,112,2021-01-06 18:38:03,COMPLETE
395,A_SUBMITTED,112,2021-01-06 18:48:22,COMPLETE
395,A_PARTLYSUBMITTED,112,2021-01-06 18:48:22,COMPLETE
394,A_DECLINED,112,2021-01-06 18:49:09,COMPLETE
390,A_DECLINED,112,2021-01-06 19:05:18,COMPLETE
396,A_SUBMITTED,112,2021-01-06 19:08:50,COMPLETE
396,A_PARTLYSUBMITTED,112,2021-01-06 19:08:50,COMPLETE
182,A_DECLINED,11339,2021-01-06 19:26:52,COMPLETE
